,Make_Model,Body_Type,Price,Vat,Mileage,Type,Fuel,Gears,Age,Previous_Owners,Horsepower,Inspection_New,Gearing_Type,Displacement,Weight,Drive_Chain,Cons_Comb
12703,Renault Clio,Compact,30584.35,VAT deductible,13256.0,Used,Benzine,6,1,1,89,0,Automatic,1200,1065.0,front,5.4
12704,Renault Clio,Sedans,20450.0,VAT deductible,13999.61,Used,Benzine,6,1,1,85,0,Automatic,1197,1065.0,front,4.0
12705,Renault Clio,Compact,22400.0,VAT deductible,53921.51,Used,Diesel,6,1,1,125,0,Manual,1461,1180.0,front,5.6
12706,Renault Clio,Compact,16475.88,VAT deductible,93997.39,Used,Benzine,6,3,1,100,0,Automatic,1461,1205.0,front,4.4799999999999995
12707,Renault Clio,Sedans,21450.0,VAT deductible,71998.01,Demonstration,Benzine,6,3,1,119,0,Automatic,1461,1370.0,front,4.7
12708,Renault Clio,Compact,10495.0,VAT deductible,78548.82,Pre-registered,Benzine,6,2,1,82,0,Automatic,1197,1087.0,front,4.0
12709,Renault Clio,Sedans,21400.0,VAT deductible,20500.0,Demonstration,Benzine,6,1,1,85,0,Automatic,1197,1165.0,front,4.0
12710,Renault Clio,Station wagon,21900.0,VAT deductible,5.0,Pre-registered,Diesel,6,0,1,110,0,Manual,1461,1267.0,front,5.5
12711,Renault Clio,Sedans,37750.56,VAT deductible,1647.31,Demonstration,Benzine,6,0,1,100,1,Automatic,1461,1205.0,front,4.48
12712,Renault Clio,Station wagon,35690.0,VAT deductible,26049.608,Pre-registered,Diesel,6,1,1,119,0,Manual,1197,1308.0,front,4.359999999999999
12713,Renault Clio,Station wagon,16500.0,VAT deductible,24999.3,Pre-registered,Benzine,7,3,1,92,0,Automatic,1461,1308.0,front,4.9
12714,Renault Clio,Sedans,27001.0,VAT deductible,14651.0,Used,Benzine,6,1,1,118,0,Automatic,1197,1279.0,front,4.7
12715,Renault Clio,Sedans,18990.0,VAT deductible,1899.94,Used,Diesel,5,0,1,66,0,Automatic,1461,1280.0,front,4.9
12716,Renault Clio,Compact,14624.508000000002,VAT deductible,44998.75,New,Benzine,6,3,1,100,0,Automatic,1197,1154.0,front,5.6
12717,Renault Clio,Sedans,15780.0,VAT deductible,110190.0,Used,Benzine,7,3,2,79,0,Automatic,1197,1165.0,front,4.74
12718,Renault Clio,Sedans,13700.0,VAT deductible,77000.0,Used,Benzine,5,3,1,70,0,Automatic,1197,1154.0,front,3.8
12719,Renault Clio,Sedans,30658.98,VAT deductible,63966.71,Used,Benzine,7,3,1,81,0,Manual,898,1154.0,front,4.0
12720,Renault Clio,Compact,7500.0,VAT deductible,131996.35,Used,Diesel,6,3,1,66,0,Manual,1461,1280.0,front,4.42
12721,Renault Clio,Compact,9200.0,VAT deductible,13999.61,Demonstration,Benzine,5,2,1,54,0,Manual,898,1087.0,front,5.6
12722,Renault Clio,Sedans,28760.81,VAT deductible,25101.0,Used,Benzine,6,1,1,110,0,Manual,1149,980.0,front,5.1000000000000005
12723,Renault Clio,Sedans,18243.36,VAT deductible,33999.05,Used,Benzine,5,3,1,66,0,Manual,1197,1154.0,front,4.18
12724,Renault Clio,Station wagon,37590.6,VAT deductible,80.0,Used,Benzine,7,1,1,85,0,Manual,1149,1141.0,front,4.8
12725,Renault Clio,Compact,25587.2,VAT deductible,51.0,Used,Benzine,6,0,1,66,1,Manual,1197,1052.0,front,6.2
12726,Renault Clio,Sedans,14900.0,VAT deductible,69998.06,Used,Benzine,6,3,1,125,0,Manual,1149,1134.0,front,6.4
12727,Renault Clio,Sedans,25198.692000000003,VAT deductible,1647.31,Used,Benzine,6,1,0,103,0,Manual,1461,1162.0,front,5.6
12728,Renault Clio,Transporter,45748.56,VAT deductible,1647.36,Used,Benzine,7,0,0,85,0,Manual,1197,1154.0,front,4.8
12729,Renault Clio,Station wagon,23321.541999999998,VAT deductible,36141.0,New,Benzine,6,2,1,100,0,Manual,1461,1119.0,front,4.3
12730,Renault Clio,Compact,14380.4,VAT deductible,37087.0,Used,Benzine,6,2,1,100,0,Manual,1149,1087.0,front,5.6
12731,Renault Clio,Station wagon,24255.72,VAT deductible,16300.0,Used,Benzine,7,2,1,85,0,Manual,1149,1141.0,front,4.38
12732,Renault Clio,Compact,24617.84,VAT deductible,29940.17,Used,Benzine,6,1,1,92,0,Manual,898,1100.0,front,5.4
12733,Renault Clio,Compact,15900.0,VAT deductible,133900.0,Used,Benzine,6,3,1,81,0,Manual,898,1100.0,front,3.8
12734,Renault Clio,Sedans,31596.188000000002,VAT deductible,743.796,Used,Diesel,6,0,1,121,0,Manual,1461,1165.0,front,5.5
12735,Renault Clio,Compact,26200.0,VAT deductible,50.0,Used,Benzine,7,0,1,85,0,Manual,1197,1087.0,front,4.8
12736,Renault Clio,Sedans,33511.62,VAT deductible,7438.8,Used,Benzine,7,1,1,70,0,Manual,1149,1165.0,front,4.4
12737,Renault Clio,Compact,12980.0,VAT deductible,130722.0,Pre-registered,Benzine,7,3,1,125,1,Manual,1197,1087.0,front,5.7
12738,Renault Clio,Sedans,17500.0,VAT deductible,34631.0,Used,Benzine,6,2,1,100,0,Manual,898,1154.0,front,4.0
12739,Renault Clio,Sedans,16980.0,VAT deductible,62252.28,Employee's car,Benzine,6,2,1,85,0,Manual,898,1154.0,front,4.0
12740,Renault Clio,Sedans,20900.0,VAT deductible,66265.0,Employee's car,Benzine,6,3,1,118,0,Manual,1149,1134.0,front,4.6
12741,Renault Clio,Compact,20429.456,VAT deductible,32792.604,Pre-registered,Benzine,7,2,2,92,0,Manual,898,1087.0,front,4.340000000000001
12742,Renault Clio,Sedans,23490.0,VAT deductible,16011.0,New,Benzine,6,1,1,121,1,Manual,898,1055.0,front,5.6
12743,Renault Clio,Sedans,31000.0,VAT deductible,18500.0,Used,Benzine,6,2,2,118,0,Manual,898,1154.0,front,4.7
12744,Renault Clio,Compact,47677.67,VAT deductible,995.0,Demonstration,Benzine,6,0,1,91,0,Manual,1197,1087.0,front,5.9
12745,Renault Clio,Sedans,23040.408000000003,VAT deductible,19719.006,Used,Benzine,6,1,1,100,1,Manual,1197,1165.0,front,4.319999999999999
12746,Renault Clio,Transporter,18375.218,VAT deductible,10.0,Used,Benzine,5,0,1,66,0,Manual,1461,1209.0,front,4.94
12747,Renault Clio,Sedans,50867.28,VAT deductible,24650.0,Used,Benzine,7,1,1,165,1,Manual,898,1165.0,front,6.8
12748,Renault Clio,Sedans,25097.72,VAT deductible,32241.514000000003,Used,Benzine,6,1,1,60,0,Manual,898,1165.0,front,4.2
12749,Renault Clio,Sedans,41573.6,VAT deductible,9.99,Used,Benzine,7,0,1,85,0,Manual,898,1165.0,front,4.6
12750,Renault Clio,Sedans,22234.44,VAT deductible,127431.47,Used,Benzine,6,3,1,81,1,Manual,1197,1165.0,front,3.8
12751,Renault Clio,Compact,29385.0,VAT deductible,21122.42,New,Benzine,6,1,1,165,1,Manual,898,1165.0,front,6.8
12752,Renault Clio,Compact,25577.6,VAT deductible,35404.716,New,Benzine,6,2,2,110,0,Manual,1197,1154.0,front,4.4399999999999995
12753,Renault Clio,Sedans,8700.0,VAT deductible,13999.61,New,Benzine,5,2,1,66,0,Manual,1197,1165.0,front,5.3
12754,Renault Clio,Sedans,18390.0,VAT deductible,48998.65,Used,Benzine,7,0,1,85,0,Manual,1197,1165.0,front,3.9
12755,Renault Clio,Sedans,28712.82,VAT deductible,83997.67,Demonstration,Benzine,6,3,1,96,0,Manual,1149,1052.0,front,4.4
12756,Renault Clio,Compact,14198.264,VAT deductible,1742.95,Used,Benzine,5,2,1,66,0,Manual,1149,1059.0,front,4.8
12757,Renault Clio,Sedans,16480.0,VAT deductible,16998.0,Demonstration,Benzine,5,1,1,66,1,Manual,1149,1154.0,front,3.9
12758,Renault Clio,Sedans,15890.0,VAT deductible,5400.0,Used,Benzine,5,1,1,60,0,Manual,1149,1052.0,front,4.7
12759,Renault Clio,Sedans,13996.5,VAT deductible,39600.0,Used,Diesel,5,2,1,51,0,Manual,1461,1165.0,front,4.279999999999999
12760,Renault Clio,Compact,20473.28,VAT deductible,26380.034000000003,Pre-registered,Benzine,6,2,1,92,0,Manual,1149,1087.0,front,5.1
12761,Renault Clio,Station wagon,22297.44,VAT deductible,29997.17,New,Benzine,6,1,1,92,0,Manual,1197,1154.0,front,5.6
12762,Renault Clio,Compact,27191.6,VAT deductible,9.0,Pre-registered,Benzine,6,1,1,87,0,Manual,898,1087.0,front,5.12
12763,Renault Clio,Sedans,30236.68,VAT deductible,21801.744,Used,Benzine,6,2,1,100,0,Manual,1197,1154.0,front,4.74
12764,Renault Clio,Compact,16858.22,VAT deductible,118000.0,Pre-registered,Benzine,6,3,1,81,0,Manual,898,1087.0,front,3.4
12765,Renault Clio,Sedans,20500.0,VAT deductible,11999.66,Used,Diesel,7,2,1,66,0,Manual,1461,1165.0,front,4.0
12766,Renault Clio,Compact,33575.6,VAT deductible,23819.35,Used,Benzine,6,1,1,125,1,Manual,898,1090.0,front,5.3
12767,Renault Clio,Sedans,15500.0,VAT deductible,123222.59,Used,Benzine,6,3,1,81,0,Manual,1461,1165.0,front,3.6
12768,Renault Clio,Compact,24800.0,VAT deductible,499.99,Demonstration,Benzine,7,0,1,85,0,Manual,898,1126.0,front,3.9
12769,Renault Clio,Compact,17500.0,VAT deductible,33999.05,Used,Benzine,6,2,1,100,0,Manual,1149,1052.0,front,4.3
12770,Renault Clio,Sedans,17115.72,VAT deductible,11611.0,Pre-registered,Benzine,5,1,1,54,0,Manual,1197,1165.0,front,5.6
12771,Renault Clio,Sedans,28712.82,VAT deductible,35816.0,Used,Benzine,7,3,1,70,0,Manual,1149,1165.0,front,4.4
12772,Renault Clio,Compact,25990.0,VAT deductible,60.0,Pre-registered,Benzine,6,0,1,100,0,Manual,898,1087.0,front,5.0600000000000005
12773,Renault Clio,Compact,31798.32,VAT deductible,18199.708,Pre-registered,Benzine,6,1,1,85,0,Manual,1149,1052.0,front,4.819999999999999
12774,Renault Clio,Sedans,27402.124,VAT deductible,3290.91,Used,Benzine,6,0,1,147,1,Manual,898,1157.0,front,5.5
12775,Renault Clio,Sedans,11290.0,VAT deductible,50.0,Used,Benzine,5,0,1,66,0,Manual,1149,1134.0,front,5.7
12776,Renault Clio,Sedans,20500.0,VAT deductible,25493.29,Used,Benzine,8,2,1,125,0,Manual,1149,1154.0,front,5.15
12777,Renault Clio,Sedans,6900.0,VAT deductible,124000.0,Pre-registered,Benzine,5,3,1,55,0,Manual,1461,1234.0,front,3.3
12778,Renault Clio,Sedans,23980.0,VAT deductible,22499.38,Used,Benzine,6,1,1,122,0,Manual,1149,1134.0,front,4.88
12779,Renault Clio,Sedans,21790.68,VAT deductible,102997.15,Employee's car,Benzine,6,2,1,125,0,Manual,1461,1119.0,front,4.92
12780,Renault Clio,Sedans,16430.0,VAT deductible,10784.0,Used,Benzine,5,1,1,66,0,Manual,1149,1165.0,front,4.1
12781,Renault Clio,Sedans,17500.0,VAT deductible,9451.0,Used,Benzine,5,1,1,77,0,Manual,1197,1052.0,front,4.3
12782,Renault Clio,Station wagon,22919.0,VAT deductible,1647.36,Employee's car,Diesel,5,0,0,70,1,Manual,1461,1189.0,front,4.0
12783,Renault Clio,Sedans,15980.0,VAT deductible,86153.0,New,Benzine,6,3,1,125,1,Manual,1149,1119.0,front,4.92
12784,Renault Clio,Station wagon,37125.24,VAT deductible,10.0,Used,Benzine,6,0,0,85,1,Manual,1149,1119.0,front,5.0
12785,Renault Clio,Sedans,17900.0,VAT deductible,79000.0,Used,Benzine,6,2,1,110,0,Manual,898,1082.0,front,4.4
12786,Renault Clio,Sedans,16368.35,VAT deductible,15931.56,Used,Benzine,5,2,1,54,0,Manual,898,1092.0,front,4.6
12787,Renault Clio,Sedans,22500.0,VAT deductible,15388.58,Used,Diesel,7,1,1,85,0,Manual,1461,1214.0,front,3.9
12788,Renault Clio,Sedans,14620.0,Price negotiable,87999.0,Used,Diesel,7,3,1,81,0,Manual,1197,1154.0,front,3.6
12789,Renault Clio,Sedans,22990.0,VAT deductible,12500.0,Used,Benzine,6,1,1,85,0,Manual,1197,1115.0,front,4.220000000000001
12790,Renault Clio,Station wagon,12495.0,VAT deductible,45536.74,Employee's car,Diesel,5,2,1,78,0,Manual,1461,1119.0,front,4.0
12791,Renault Clio,Sedans,19616.184,VAT deductible,79185.24,Used,Benzine,6,3,1,100,0,Manual,1461,1214.0,front,5.040000000000001
12792,Renault Clio,Sedans,12259.083999999999,VAT deductible,45038.75,Used,Benzine,5,3,1,51,0,Manual,1197,1162.0,front,5.319999999999999
12793,Renault Clio,Compact,21200.0,VAT deductible,20599.43,New,Benzine,6,1,1,100,0,Manual,1197,1100.0,front,4.659999999999999
12794,Renault Clio,Sedans,54370.4,VAT deductible,1.0,Used,Benzine,6,1,1,118,0,Manual,1149,1154.0,front,4.7
12795,Renault Clio,Sedans,30376.4,VAT deductible,13093.0,Used,Benzine,6,1,1,121,1,Manual,1149,1154.0,front,6.0
12796,Renault Clio,Station wagon,10580.0,VAT deductible,67598.13,Employee's car,Diesel,6,3,2,85,1,Manual,1461,1119.0,front,4.5
12797,Renault Clio,Compact,17450.0,VAT deductible,29744.18,Used,Benzine,6,1,1,110,0,Manual,898,1100.0,front,5.140000000000001
12798,Renault Clio,Compact,24779.0,VAT deductible,1647.36,New,Benzine,6,0,0,100,0,Manual,898,1100.0,front,5.0
12799,Renault Clio,Sedans,26450.0,VAT deductible,9.99,Used,Benzine,6,0,1,81,1,Manual,1461,1119.0,front,4.4
12800,Renault Clio,Compact,14950.0,VAT deductible,67621.13,Used,Benzine,7,2,1,100,0,Manual,898,1100.0,front,4.5
12801,Renault Clio,Sedans,5499.0,VAT deductible,142996.04,Used,Benzine,6,3,1,84,0,Manual,1149,1134.0,front,3.8
12802,Renault Clio,Compact,23139.0,VAT deductible,1.0,Used,Benzine,6,0,1,85,0,Manual,898,1154.0,front,5.1
12803,Renault Clio,Compact,18500.0,VAT deductible,9500.0,Used,Benzine,6,2,1,100,0,Manual,898,1100.0,front,4.26
12804,Renault Clio,Sedans,21258.68,VAT deductible,5744.0,Used,Benzine,6,1,1,66,1,Manual,1149,1052.0,front,6.0
12805,Renault Clio,Sedans,19780.0,VAT deductible,1647.36,New,Benzine,6,0,1,85,0,Manual,898,1055.0,front,4.720000000000001
12806,Renault Clio,Sedans,28547.48,VAT deductible,19000.0,Pre-registered,Benzine,5,1,1,85,0,Manual,898,1087.0,front,3.8
12807,Renault Clio,Sedans,17680.0,VAT deductible,8071.0,Used,Benzine,5,1,1,77,1,Manual,1461,1071.0,front,4.5
12808,Renault Clio,Sedans,13990.0,VAT deductible,68325.0,Pre-registered,Benzine,6,3,1,66,0,Manual,1197,1071.0,front,3.5
12809,Renault Clio,Sedans,19143.7,VAT deductible,1.0,Pre-registered,Benzine,5,0,1,70,0,Manual,1461,1216.0,front,5.9
12810,Renault Clio,Sedans,20167.510000000002,VAT deductible,6936.81,Used,Benzine,6,0,1,110,1,Manual,898,1092.0,front,4.5
12811,Renault Clio,Sedans,18882.940000000002,VAT deductible,1647.31,Used,Benzine,6,0,1,81,0,Manual,898,1092.0,front,3.9400000000000004
12812,Renault Clio,Sedans,33191.7,VAT deductible,17199.52,Used,Benzine,7,1,1,85,0,Manual,1197,1092.0,front,4.7
12813,Renault Clio,Compact,16723.08,VAT deductible,27530.0,Used,Benzine,5,1,1,54,0,Manual,1149,1134.0,front,5.6
12814,Renault Clio,Sedans,32490.0,VAT deductible,9.99,New,Benzine,6,0,1,147,0,Manual,898,1087.0,front,6.3
12815,Renault Clio,Sedans,10450.0,VAT deductible,9168.75,Used,Benzine,5,1,1,54,0,Manual,1149,1052.0,front,5.0
12816,Renault Clio,Sedans,13250.0,VAT deductible,1647.31,Employee's car,Benzine,6,0,0,77,0,Manual,1197,1165.0,front,4.8
12817,Renault Clio,Station wagon,23194.2,VAT deductible,162548.51,Used,Benzine,7,3,1,110,0,Manual,1461,1119.0,front,4.9
12818,Renault Clio,Compact,17500.0,VAT deductible,33000.0,Used,Benzine,6,3,2,92,0,Manual,1197,1154.0,front,4.3
12819,Renault Clio,Sedans,12450.0,VAT deductible,45000.0,Used,Benzine,6,3,1,103,0,Manual,1149,1154.0,front,5.6
12820,Renault Clio,Station wagon,42966.49,VAT deductible,1.0,Used,Benzine,6,0,1,104,0,Manual,1461,1119.0,front,6.0
12821,Renault Clio,Station wagon,19831.32,VAT deductible,31355.13,Employee's car,Diesel,6,2,1,87,0,Manual,1461,1119.0,front,4.62
12822,Renault Clio,Station wagon,38817.82,VAT deductible,29599.18,Employee's car,Diesel,8,1,1,125,0,Manual,1197,1119.0,front,5.319999999999999
12823,Renault Clio,Station wagon,25999.0,VAT deductible,34109.0,Employee's car,Diesel,6,1,1,1020,0,Manual,1461,1154.0,front,4.7
12824,Renault Clio,Sedans,31992.0,VAT deductible,24999.3,Employee's car,Benzine,6,1,1,85,0,Manual,1461,1119.0,front,4.0
12825,Renault Clio,Station wagon,22778.3,VAT deductible,52820.0,Employee's car,Diesel,5,3,2,70,1,Manual,1197,1119.0,front,4.0600000000000005
12826,Renault Clio,Sedans,51987.0,VAT deductible,2152.138,Employee's car,Benzine,6,0,1,165,1,Manual,1197,1119.0,front,4.7
12827,Renault Clio,Sedans,39830.04,VAT deductible,10.0,Employee's car,Diesel,6,0,1,85,1,Manual,1461,1154.0,front,4.880000000000001
12828,Renault Clio,Station wagon,30376.4,VAT deductible,25813.0,Employee's car,Diesel,6,2,1,85,0,Manual,1461,1119.0,front,4.8
12829,Renault Clio,Sedans,12400.0,VAT deductible,85721.512,Employee's car,Benzine,6,2,1,81,0,Manual,898,1154.0,front,3.9
12830,Renault Clio,Station wagon,20000.0,VAT deductible,27000.0,Employee's car,Diesel,7,2,1,81,0,Manual,1461,1119.0,front,3.8
12831,Renault Clio,Sedans,32054.0,VAT deductible,1647.36,Used,Benzine,6,0,1,122,0,Manual,1461,1071.0,front,5.539999999999999
12832,Renault Clio,Station wagon,24250.0,VAT deductible,25200.0,Used,Benzine,6,1,1,125,0,Manual,1461,1154.0,front,4.94
12833,Renault Clio,Sedans,27577.1,VAT deductible,40548.87,Employee's car,Diesel,7,3,1,92,1,Manual,1461,1119.0,front,4.9
12834,Renault Clio,Compact,26660.0,VAT deductible,249.99,Used,Benzine,7,0,1,85,0,Manual,1197,1087.0,front,5.180000000000001
12835,Renault Clio,Compact,45990.0,VAT deductible,499.99,Used,Benzine,6,0,1,97,0,Manual,1461,1162.0,front,4.92
12836,Renault Clio,Compact,20950.0,VAT deductible,22799.37,New,Benzine,6,1,1,100,0,Manual,898,1165.0,front,5.5
12837,Renault Clio,Sedans,36710.82,VAT deductible,20999.42,Used,Benzine,6,1,1,121,1,Manual,1461,1162.0,front,5.58
12838,Renault Clio,Sedans,10490.0,VAT deductible,749.98,Used,Benzine,5,1,1,56,0,Manual,1149,1052.0,front,5.0
12839,Renault Clio,Sedans,12999.0,VAT deductible,47500.0,Pre-registered,Benzine,6,2,1,100,0,Manual,1461,1216.0,front,4.5
12840,Renault Clio,Sedans,18290.0,VAT deductible,24444.0,Used,Benzine,6,1,1,110,0,Manual,1149,1052.0,front,5.5
12841,Renault Clio,Station wagon,22999.0,VAT deductible,12102.66,Used,Benzine,7,1,1,110,0,Manual,1149,1154.0,front,5.0
12842,Renault Clio,Sedans,18764.632,VAT deductible,22999.36,Used,Benzine,6,2,1,66,0,Manual,1197,1154.0,front,3.6
12843,Renault Clio,Sedans,50387.4,VAT deductible,10000.0,Used,Benzine,6,1,1,84,0,Manual,1197,1134.0,front,4.8
12844,Renault Clio,Sedans,22925.0,VAT deductible,31.0,Used,Benzine,6,0,0,85,0,Manual,1149,1141.0,front,4.4
12845,Renault Clio,Compact,15440.0,VAT deductible,29788.18,Pre-registered,Benzine,6,1,1,110,0,Manual,898,1087.0,front,5.4
12846,Renault Clio,Sedans,36351.58,VAT deductible,10.0,Used,Benzine,6,0,1,110,0,Manual,898,1092.0,front,5.140000000000001
12847,Renault Clio,Sedans,19851.804,VAT deductible,41114.86,Employee's car,Diesel,6,2,1,81,0,Manual,1461,1121.0,front,3.6
12848,Renault Clio,Compact,19364.0,VAT deductible,9.99,Pre-registered,Benzine,6,0,1,92,0,Manual,1197,1154.0,front,5.3
12849,Renault Clio,Station wagon,31499.72,VAT deductible,10.0,Used,Benzine,7,0,1,85,0,Manual,1461,1119.0,front,3.9
12850,Renault Clio,Station wagon,9900.0,VAT deductible,30942.14,Employee's car,Benzine,5,1,1,55,0,Manual,1197,1119.0,front,3.3
12851,Renault Clio,Sedans,21706.22,VAT deductible,86997.6,Employee's car,Benzine,6,2,1,100,0,Manual,1461,1119.0,front,3.9
12852,Renault Clio,Station wagon,11490.0,VAT deductible,1183.9959999999999,Employee's car,Benzine,5,0,0,104,1,Manual,1197,1119.0,front,5.0
12853,Renault Clio,Sedans,43686.09,VAT deductible,1.0,Used,Benzine,6,0,0,122,0,Manual,1461,1119.0,front,6.2
12854,Renault Clio,Station wagon,47972.0,VAT deductible,40150.0,Employee's car,Diesel,6,2,2,119,0,Manual,1461,1119.0,front,4.3
12855,Renault Clio,Station wagon,20380.0,VAT deductible,9899.72,Employee's car,Diesel,5,0,1,70,1,Manual,1461,1154.0,front,4.9799999999999995
12856,Renault Clio,Station wagon,9780.0,VAT deductible,9.99,Employee's car,Diesel,5,1,1,51,0,Manual,1461,1154.0,front,5.3
12857,Renault Clio,Station wagon,22900.0,VAT deductible,13550.0,Employee's car,Diesel,6,1,1,70,0,Manual,1461,1154.0,front,4.5
12858,Renault Clio,Station wagon,49427.64,VAT deductible,13860.61,Employee's car,Diesel,7,1,1,110,0,Manual,1197,1119.0,front,4.4
12859,Renault Clio,Station wagon,16980.0,VAT deductible,15051.59,Employee's car,Benzine,5,1,1,70,0,Manual,1197,1119.0,front,5.1
12860,Renault Clio,Station wagon,36630.84,VAT deductible,4300.0,Employee's car,Diesel,7,2,1,85,0,Manual,1197,1119.0,front,4.159999999999999
12861,Renault Clio,Station wagon,26055.91,VAT deductible,77442.7,Used,Benzine,6,3,1,70,1,Manual,1197,1119.0,front,4.4
12862,Renault Clio,Station wagon,28479.052000000003,VAT deductible,25236.0,Employee's car,Diesel,8,1,1,125,0,Manual,1461,1119.0,front,4.88
12863,Renault Clio,Station wagon,12450.0,VAT deductible,78997.82,Employee's car,Benzine,6,2,1,100,0,Manual,1197,1119.0,front,3.9
12864,Renault Clio,Station wagon,15876.03,VAT deductible,100.0,Employee's car,Diesel,5,1,1,51,0,Manual,1197,1119.0,front,5.3
12865,Renault Clio,Station wagon,24133.808,VAT deductible,1797.0,Employee's car,Diesel,6,0,1,85,1,Manual,1197,1119.0,front,5.1
12866,Renault Clio,Compact,15084.626,VAT deductible,23255.0,Used,Benzine,6,2,1,77,0,Manual,898,1082.0,front,4.1
12867,Renault Clio,Sedans,16141.962,VAT deductible,31369.14,Employee's car,Benzine,5,2,1,54,0,Manual,898,1092.0,front,5.290000000000001
12868,Renault Clio,Sedans,23162.21,VAT deductible,54190.0,Used,Benzine,6,3,1,100,1,Manual,898,1082.0,front,4.5
12869,Renault Clio,Station wagon,32711.82,VAT deductible,14540.6,Used,Benzine,6,1,1,85,0,Manual,1149,1141.0,front,4.1
12870,Renault Clio,Compact,20950.0,VAT deductible,9990.0,Pre-registered,Benzine,6,1,1,103,1,Manual,898,1126.0,front,5.540000000000001
12871,Renault Clio,Compact,38374.4,VAT deductible,1.0,Pre-registered,Benzine,6,0,1,85,0,Manual,1197,1126.0,front,4.4
12872,Renault Clio,Sedans,9890.0,VAT deductible,13000.0,Used,Benzine,5,1,1,66,1,Manual,1197,1566.0,front,4.319999999999999
12873,Renault Clio,Compact,19003.5,VAT deductible,31700.0,Used,Benzine,6,2,2,66,0,Manual,898,1087.0,front,6.3
12874,Renault Clio,Sedans,24137.96,VAT deductible,63666.24,Used,Benzine,7,3,1,85,0,Manual,1500,1165.0,front,3.5
12875,Renault Clio,Station wagon,29592.6,VAT deductible,40000.0,Employee's car,Diesel,7,2,1,81,0,Manual,1461,1260.0,front,3.8
12876,Renault Clio,Sedans,13123.0,VAT deductible,48000.0,Employee's car,Diesel,6,2,1,66,0,Manual,1461,1260.0,front,6.6
12877,Renault Clio,Sedans,26182.6,VAT deductible,19847.0,Used,Benzine,6,1,1,87,0,Manual,1149,980.0,front,4.92
12878,Renault Clio,Sedans,19915.02,VAT deductible,121210.0,Used,Benzine,6,2,1,100,1,Manual,1197,1115.0,front,4.6
12879,Renault Clio,Sedans,18780.0,Price negotiable,91097.48,Used,Diesel,7,3,1,110,1,Manual,1197,1162.0,front,4.5
12880,Renault Clio,Sedans,15500.0,VAT deductible,8900.0,New,Benzine,7,3,1,77,0,Manual,1197,1154.0,front,4.68
12881,Renault Clio,Station wagon,17890.0,VAT deductible,70100.0,Employee's car,Benzine,6,2,1,85,0,Manual,1461,1119.0,front,4.5
12882,Renault Clio,Compact,31950.0,VAT deductible,10.0,Used,Benzine,6,0,0,100,1,Manual,898,1087.0,front,4.8
12883,Renault Clio,Sedans,35456.31,VAT deductible,28000.0,Used,Benzine,7,2,1,92,0,Manual,898,1165.0,front,5.1
12884,Renault Clio,Compact,8790.0,VAT deductible,18999.48,Used,Benzine,5,1,1,66,0,Manual,899,1087.0,front,5.2
12885,Renault Clio,Compact,14900.0,VAT deductible,98500.0,Used,Benzine,6,3,1,125,0,Manual,898,1087.0,front,4.5
12886,Renault Clio,Compact,27977.0,VAT deductible,22977.36,Used,Benzine,7,2,1,82,0,Manual,1197,1087.0,front,3.8600000000000003
12887,Renault Clio,Sedans,18770.872,VAT deductible,21007.172,Used,Benzine,6,1,1,70,0,Manual,898,1154.0,front,4.58
12888,Renault Clio,Sedans,14790.0,VAT deductible,5.0,Pre-registered,Benzine,6,0,1,66,0,Manual,1461,1154.0,front,6.0
12889,Renault Clio,Sedans,25897.52,VAT deductible,23191.0,Pre-registered,Benzine,6,1,1,101,0,Manual,1461,1091.0,front,4.3
12890,Renault Clio,Sedans,30995.0,VAT deductible,15.0,Demonstration,Benzine,6,0,1,110,1,Manual,1197,1165.0,front,6.0
12891,Renault Clio,Compact,14200.0,VAT deductible,31056.0,Used,Benzine,6,2,1,70,0,Manual,898,1154.0,front,4.2
12892,Renault Clio,Station wagon,31192.2,VAT deductible,8361.0,New,Benzine,7,1,1,84,0,Manual,898,1123.0,front,4.4
12893,Renault Clio,Compact,19900.0,VAT deductible,10000.0,Used,Benzine,7,2,1,81,0,Manual,898,1087.0,front,3.7
12894,Renault Clio,Compact,13916.52,VAT deductible,48278.66,Used,Benzine,5,2,1,51,0,Manual,898,1087.0,front,4.7
12895,Renault Clio,Compact,20511.164,VAT deductible,39754.0,Used,Benzine,6,2,1,92,0,Manual,898,1087.0,front,5.220000000000001
12896,Renault Clio,Sedans,27033.24,VAT deductible,47655.0,Used,Benzine,6,2,1,100,0,Manual,1197,1087.0,front,4.06
12897,Renault Clio,Station wagon,13490.0,VAT deductible,13748.4,New,Benzine,6,1,1,66,0,Manual,898,1198.0,front,6.6
12898,Renault Clio,Compact,52626.84,VAT deductible,1.0,Used,Benzine,6,0,1,118,0,Manual,1197,1154.0,front,4.7
12899,Renault Clio,Compact,27193.2,VAT deductible,24245.0,Used,Benzine,6,1,1,110,0,Manual,898,1087.0,front,5.6
12900,Renault Clio,Compact,29900.0,VAT deductible,27942.0,Used,Benzine,6,1,1,165,1,Manual,898,1087.0,front,6.8
12901,Renault Clio,Compact,15253.288,VAT deductible,36000.0,Used,Benzine,6,3,1,81,0,Manual,898,1087.0,front,5.0
12902,Renault Clio,Sedans,15850.0,VAT deductible,17768.0,Used,Benzine,5,2,2,92,0,Manual,1197,1165.0,front,5.1
